gene,growth_wt,growth_ko,percent_change,lethal_flag
SGL_RS12745,0.07653046659469502,0.07653046659469472,-3.98940899431393e-13,False
SGL_RS08625,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS16085,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS08660,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS16795,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS06895,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS08880,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS08220,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS07100,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS16525,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS06270,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS16100,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS06265,0.07653046659469502,0.07653046659469476,-3.4453986769074846e-13,False
SGL_RS15335,0.07653046659469502,0.07653046659469484,-2.357378042094595e-13,False
SGL_RS14205,0.07653046659469502,0.07653046659469485,-2.1760412696257798e-13,False
SGL_RS14955,0.07653046659469502,0.07653046659469488,-1.81336772468815e-13,False
SGL_RS04340,0.07653046659469502,0.0765304665946949,-1.632030952219335e-13,False
SGL_RS11925,0.07653046659469502,0.07653046659469492,-1.269357407281705e-13,False
SGL_RS15455,0.07653046659469502,0.07653046659469494,-1.0880206348128899e-13,False
SGL_RS17085,0.07653046659469502,0.07653046659469495,-9.06683862344075e-14,False
SGL_RS03705,0.07653046659469502,0.07653046659469497,-7.2534708987526e-14,False
SGL_RS09345,0.07653046659469502,0.07653046659469499,-3.6267354493763e-14,False
SGL_RS07325,0.07653046659469502,0.07653046659469502,0.0,False
SGL_RS02795,0.07653046659469502,0.07653046659469502,0.0,False
SGL_RS16580,0.07653046659469502,0.07653046659469503,1.81336772468815e-14,False
SGL_RS14190,0.07653046659469502,0.07653046659469503,1.81336772468815e-14,False
SGL_RS04545,0.07653046659469502,0.07653046659469505,3.6267354493763e-14,False
SGL_RS11140,0.07653046659469502,0.07653046659469505,3.6267354493763e-14,False
SGL_RS09915,0.07653046659469502,0.07653046659469505,3.6267354493763e-14,False
SGL_RS14930,0.07653046659469502,0.07653046659469505,3.6267354493763e-14,False
SGL_RS02070,0.07653046659469502,0.07653046659469505,3.6267354493763e-14,False
SGL_RS05575,0.07653046659469502,0.07653046659469505,3.6267354493763e-14,False
SGL_RS18130,0.07653046659469502,0.07653046659469505,3.6267354493763e-14,False
SGL_RS02635,0.07653046659469502,0.07653046659469506,5.4401031740644494e-14,False
SGL_RS01930,0.07653046659469502,0.07653046659469508,7.2534708987526e-14,False
SGL_RS16030,0.07653046659469502,0.07653046659469509,9.06683862344075e-14,False
SGL_RS13830,0.07653046659469502,0.07653046659469509,9.06683862344075e-14,False
SGL_RS17040,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS05875,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS16015,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS05245,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS12595,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS17175,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS08585,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS10475,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS02305,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS14865,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS05250,0.07653046659469502,0.07653046659469513,1.45069417975052e-13,False
SGL_RS09865,0.07653046659469502,0.07653046659469515,1.632030952219335e-13,False
SGL_RS05230,0.07653046659469502,0.07653046659469516,1.81336772468815e-13,False
SGL_RS01875,0.07653046659469502,0.07653046659469517,1.994704497156965e-13,False
SGL_RS12850,0.07653046659469502,0.07653046659469524,2.90138835950104e-13,False
SGL_RS12335,0.07653046659469502,0.07653046659469526,3.082725131969855e-13,False
SGL_RS02095,0.07653046659469502,0.07653046659469526,3.082725131969855e-13,False
SGL_RS13125,0.07653046659469502,0.07653046659469526,3.082725131969855e-13,False
SGL_RS11935,0.07653046659469502,0.07653046659469526,3.082725131969855e-13,False
SGL_RS03265,0.07653046659469502,0.07653046659469527,3.26406190443867e-13,False
SGL_RS05565,0.07653046659469502,0.07653046659469528,3.4453986769074846e-13,False
SGL_RS06580,0.07653046659469502,0.07653046659469528,3.4453986769074846e-13,False
SGL_RS13450,0.07653046659469502,0.07653046659469528,3.4453986769074846e-13,False
SGL_RS17005,0.07653046659469502,0.0765304665946953,3.6267354493763e-13,False
SGL_RS01945,0.07653046659469502,0.07653046659469534,4.1707457667827446e-13,False
SGL_RS11645,0.07653046659469502,0.07653046659469535,4.3520825392515595e-13,False
SGL_RS05240,0.07653046659469502,0.07653046659469535,4.3520825392515595e-13,False
SGL_RS13785,0.07653046659469502,0.0765304665946954,4.896092856658005e-13,False
SGL_RS02960,0.07653046659469502,0.07653046659469542,5.258766401595634e-13,False
SGL_RS13610,0.07653046659469502,0.07653046659469545,5.621439946533264e-13,False
SGL_RS14825,0.07653046659469502,0.07653046659469549,6.16545026393971e-13,False
SGL_RS10525,0.07653046659469502,0.07653046659469558,7.2534708987526e-13,False
SGL_RS06590,0.07653046659469502,0.07653046659469558,7.2534708987526e-13,False
SGL_RS01910,0.07653046659469502,0.07653046659469558,7.2534708987526e-13,False
SGL_RS05455,0.07653046659469502,0.0765304665946956,7.61614444369023e-13,False
SGL_RS08870,0.07653046659469502,0.07653046659469563,7.97881798862786e-13,False
SGL_RS02105,0.07653046659469502,0.07653046659469563,7.97881798862786e-13,False
SGL_RS09795,0.07653046659469502,0.07653046659469565,8.160154761096673e-13,False
SGL_RS03020,0.07653046659469502,0.07653046659469566,8.341491533565489e-13,False
SGL_RS16275,0.07653046659469502,0.07653046659469566,8.341491533565489e-13,False
SGL_RS13810,0.07653046659469502,0.07653046659469566,8.341491533565489e-13,False
SGL_RS01895,0.07653046659469502,0.07653046659469567,8.522828306034305e-13,False
SGL_RS14505,0.07653046659469502,0.07653046659469571,9.066838623440749e-13,False
SGL_RS03800,0.07653046659469502,0.07653046659469571,9.066838623440749e-13,False
SGL_RS11170,0.07653046659469502,0.07653046659469574,9.42951216837838e-13,False
SGL_RS13090,0.07653046659469502,0.07653046659469576,9.610848940847193e-13,False
SGL_RS14875,0.07653046659469502,0.07653046659469581,1.0336196030722455e-12,False
SGL_RS11045,0.07653046659469502,0.07653046659469587,1.1061543120597714e-12,False
SGL_RS11340,0.07653046659469502,0.07653046659469591,1.160555343800416e-12,False
SGL_RS10530,0.07653046659469502,0.07653046659469596,1.233090052787942e-12,False
SGL_RS06260,0.07653046659469502,0.07653046659469596,1.233090052787942e-12,False
SGL_RS14025,0.07653046659469502,0.07653046659469605,1.3418921162692309e-12,False
SGL_RS05460,0.07653046659469502,0.0765304665946961,1.4144268252567568e-12,False
SGL_RS15740,0.07653046659469502,0.07653046659469623,1.5776299204786903e-12,False
SGL_RS05570,0.07653046659469502,0.0765304665946963,1.6682983067130979e-12,False
SGL_RS06595,0.07653046659469502,0.07653046659469649,1.9221697881694387e-12,False
SGL_RS04385,0.07653046659469502,0.07653046659469656,2.0128381744038462e-12,False
SGL_RS10905,0.07653046659469502,0.07653046659469663,2.1035065606382538e-12,False
SGL_RS06335,0.07653046659469502,0.07653046659469691,2.466180105575884e-12,False
SGL_RS15330,0.07653046659469502,0.07653046659469691,2.466180105575884e-12,False
SGL_RS13525,0.07653046659469502,0.07653046659469738,3.082725131969855e-12,False
SGL_RS16530,0.07653046659469502,0.0765304665946977,3.499799708648129e-12,False
